task_type,task_id,task,policy,repeat,seed,example_id,example_task,cosine,example_length,example_chars,same_object,same_operation,same_destination
placement_task,test_task42,Put all chips in the microwave,random,2,17902284984773761329,example_task25,Put all juices in the microwave,0.638617753982544,9,349,0,1,1
placement_task,test_task42,Put all chips in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.40176376700401306,53,1794,0,1,0
placement_task,test_task42,Put all chips in the microwave,none,0,,,,,0,0,,,
placement_task,test_task43,Put all milks on the coffeetable,semantic,0,,example_task46,Put all milks on the kitchentable,0.8616828322410583,8,321,1,1,0
placement_task,test_task43,Put all milks on the coffeetable,random,0,13814940754446328815,example_task30,Put all peaches on the oventray,0.2780536413192749,12,434,0,1,0
placement_task,test_task43,Put all milks on the coffeetable,random,1,10384895270256958795,example_task34,Put all plums on the coffeetable,0.7258982062339783,8,310,0,1,1
placement_task,test_task43,Put all milks on the coffeetable,random,2,6026958039509783808,example_task29,Put all cupcakes in the fridge,0.43090003728866577,17,623,0,0,0
placement_task,test_task43,Put all milks on the coffeetable,fixed,0,,example_task18,Put all apples in the fridge,0.33819741010665894,53,1794,0,0,0
placement_task,test_task43,Put all milks on the coffeetable,none,0,,,,,0,0,,,
placement_task,test_task44,Put all bananas on the oventray,semantic,0,,example_task2,Put all bananas on the kitchentable,0.772074282169342,12,489,1,1,0
placement_task,test_task44,Put all bananas on the oventray,random,0,14010841709730156316,example_task8,Put all bellpeppers in the microwave,0.5389314293861389,25,1000,0,0,0
placement_task,test_task44,Put all bananas on the oventray,random,1,9276461145048917350,example_task30,Put all peaches on the oventray,0.7534902095794678,12,434,0,1,1
placement_task,test_task44,Put all bananas on the oventray,random,2,2785578949661450291,example_task31,Put all peaches on the coffeetable,0.5005916357040405,12,455,0,1,0
placement_task,test_task44,Put all bananas on the oventray,fixed,0,,example_task18,Put all apples in the fridge,0.42987775802612305,53,1794,0,0,0
placement_task,test_task44,Put all bananas on the oventray,none,0,,,,,0,0,,,
placement_task,test_task45,Put all bananas on the coffeetable,semantic,0,,example_task2,Put all bananas on the kitchentable,0.8887988328933716,12,489,1,1,0
placement_task,test_task45,Put all bananas on the coffeetable,random,0,6848292749916230521,example_task36,Put all crackers on the coffeetable,0.6630212068557739,8,337,0,1,1
placement_task,test_task45,Put all bananas on the coffeetable,random,1,5529281709677320620,example_task1,Put all cupcakes on the kitchentable,0.5475272536277771,8,342,0,1,0
placement_task,test_task45,Put all bananas on the coffeetable,random,2,17566506184186123208,example_task27,Put all milks in the fridge,0.4006413221359253,9,324,0,0,0
placement_task,test_task45,Put all bananas on the coffeetable,fixed,0,,example_task18,Put all apples in the fridge,0.4127938747406006,53,1794,0,0,0
placement_task,test_task45,Put all bananas on the coffeetable,none,0,,,,,0,0,,,
placement_task,test_task46,Put all cupcakes on the coffeetable,semantic,0,,example_task1,Put all cupcakes on the kitchentable,0.9010488986968994,8,342,1,1,0
placement_task,test_task46,Put all cupcakes on the coffeetable,random,0,4395583483758290433,example_task35,Put all chips on the coffeetable,0.727117657661438,8,316,0,1,1
placement_task,test_task46,Put all cupcakes on the coffeetable,random,1,17817341525826038781,example_task18,Put all apples in the fridge,0.2944241166114807,53,1794,0,0,0
placement_task,test_task46,Put all cupcakes on the coffeetable,random,2,11819262315192831533,example_task2,Put all bananas on the kitchentable,0.5226147770881653,12,489,0,1,0
placement_task,test_task46,Put all cupcakes on the coffeetable,fixed,0,,example_task18,Put all apples in the fridge,0.2944241166114807,53,1794,0,0,0
placement_task,test_task46,Put all cupcakes on the coffeetable,none,0,,,,,0,0,,,
placement_task,test_task47,Put all juices in the fridge,semantic,0,,example_task25,Put all juices in the microwave,0.7675208449363708,9,349,1,1,0
placement_task,test_task47,Put all juices in the fridge,random,0,12685436262476867500,example_task10,Put all chips in the fridge,0.5541566610336304,9,330,0,1,1
placement_task,test_task47,Put all juices in the fridge,random,1,5708160902960935437,example_task30,Put all peaches on the oventray,0.40441423654556274,12,434,0,0,0
placement_task,test_task47,Put all juices in the fridge,random,2,9311341508503214618,example_task31,Put all peaches on the coffeetable,0.5071208477020264,12,455,0,0,0
placement_task,test_task47,Put all juices in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6653808355331421,53,1794,0,1,1
placement_task,test_task47,Put all juices in the fridge,none,0,,,,,0,0,,,
placement_task,test_task48,Put all juices in the fridge,semantic,0,,example_task25,Put all juices in the microwave,0.7675208449363708,9,349,1,1,0
placement_task,test_task48,Put all juices in the fridge,random,0,583124477806227991,example_task4,Put all plums on the kitchentable,0.4211137294769287,8,321,0,0,0
placement_task,test_task48,Put all juices in the fridge,random,1,7898326962470569643,example_task8,Put all bellpeppers in the microwave,0.3908306360244751,25,1000,0,1,0
placement_task,test_task48,Put all juices in the fridge,random,2,15654551314942237308,example_task1,Put all cupcakes on the kitchentable,0.34661105275154114,8,342,0,0,0
placement_task,test_task48,Put all juices in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6653808355331421,53,1794,0,1,1
placement_task,test_task48,Put all juices in the fridge,none,0,,,,,0,0,,,
placement_task,test_task49,Put all milks in the microwave,semantic,0,,example_task27,Put all milks in the fridge,0.7915211915969849,9,324,1,1,0
placement_task,test_task49,Put all milks in the microwave,random,0,15087588460154726168,example_task4,Put all plums on the kitchentable,0.36682090163230896,8,321,0,0,0
placement_task,test_task49,Put all milks in the microwave,random,1,9262003967405136603,example_task20,Put all apples in the microwave,0.6560136079788208,53,1878,0,1,1
placement_task,test_task49,Put all milks in the microwave,random,2,15495633546847942209,example_task35,Put all chips on the coffeetable,0.34364062547683716,8,316,0,0,0
placement_task,test_task49,Put all milks in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.43531548976898193,53,1794,0,1,0
placement_task,test_task49,Put all milks in the microwave,none,0,,,,,0,0,,,
placement_task,test_task50,Put all milks in the microwave,semantic,0,,example_task27,Put all milks in the fridge,0.7915211915969849,9,324,1,1,0
placement_task,test_task50,Put all milks in the microwave,random,0,4606632364321913868,example_task4,Put all plums on the kitchentable,0.36682090163230896,8,321,0,0,0
placement_task,test_task50,Put all milks in the microwave,random,1,1446059294517086819,example_task1,Put all cupcakes on the kitchentable,0.40229350328445435,8,342,0,0,0
placement_task,test_task50,Put all milks in the microwave,random,2,14499616442696265534,example_task4,Put all plums on the kitchentable,0.36682090163230896,8,321,0,0,0
placement_task,test_task50,Put all milks in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.43531548976898193,53,1794,0,1,0
placement_task,test_task50,Put all milks in the microwave,none,0,,,,,0,0,,,
placement_task,test_task51,Put all bananas in the fridge,semantic,0,,example_task2,Put all bananas on the kitchentable,0.7763677835464478,12,489,1,0,0
placement_task,test_task51,Put all bananas in the fridge,random,0,14275630011880449254,example_task30,Put all peaches on the oventray,0.36681753396987915,12,434,0,0,0
placement_task,test_task51,Put all bananas in the fridge,random,1,16745324479724378728,example_task29,Put all cupcakes in the fridge,0.475674569606781,17,623,0,1,1
placement_task,test_task51,Put all bananas in the fridge,random,2,15816606593495296840,example_task18,Put all apples in the fridge,0.6310110688209534,53,1794,0,1,1
placement_task,test_task51,Put all bananas in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6310110688209534,53,1794,0,1,1
placement_task,test_task51,Put all bananas in the fridge,none,0,,,,,0,0,,,
placement_task,test_task52,Put all bananas in the fridge,semantic,0,,example_task2,Put all bananas on the kitchentable,0.7763677835464478,12,489,1,0,0
placement_task,test_task52,Put all bananas in the fridge,random,0,15707175395367156142,example_task30,Put all peaches on the oventray,0.36681753396987915,12,434,0,0,0
placement_task,test_task52,Put all bananas in the fridge,random,1,10546589744886374046,example_task20,Put all apples in the microwave,0.5124742984771729,53,1878,0,1,0
placement_task,test_task52,Put all bananas in the fridge,random,2,1930966705608105300,example_task33,Put all plums on the oventray,0.2658877968788147,8,295,0,0,0
placement_task,test_task52,Put all bananas in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6310110688209534,53,1794,0,1,1
placement_task,test_task52,Put all bananas in the fridge,none,0,,,,,0,0,,,
placement_task,test_task53,Put all bananas in the microwave,semantic,0,,example_task2,Put all bananas on the kitchentable,0.8097575902938843,12,489,1,0,0
placement_task,test_task53,Put all bananas in the microwave,random,0,7533369420940767463,example_task8,Put all bellpeppers in the microwave,0.6367419958114624,25,1000,0,1,1
placement_task,test_task53,Put all bananas in the microwave,random,1,16065732057154647326,example_task4,Put all plums on the kitchentable,0.3561933636665344,8,321,0,0,0
placement_task,test_task53,Put all bananas in the microwave,random,2,7099265738711517459,example_task2,Put all bananas on the kitchentable,0.8097575902938843,12,489,1,0,0
placement_task,test_task53,Put all bananas in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.4992021918296814,53,1794,0,1,0
placement_task,test_task53,Put all bananas in the microwave,none,0,,,,,0,0,,,
placement_task,test_task54,Put all bananas in the microwave,semantic,0,,example_task2,Put all bananas on the kitchentable,0.8097575902938843,12,489,1,0,0
placement_task,test_task54,Put all bananas in the microwave,random,0,5155187680174455019,example_task1,Put all cupcakes on the kitchentable,0.38252758979797363,8,342,0,0,0
placement_task,test_task54,Put all bananas in the microwave,random,1,1446146765493069143,example_task15,Put all apples on the kitchentable,0.5057501792907715,20,756,0,0,0
placement_task,test_task54,Put all bananas in the microwave,random,2,913457106597463312,example_task15,Put all apples on the kitchentable,0.5057501792907715,20,756,0,0,0
placement_task,test_task54,Put all bananas in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.4992021918296814,53,1794,0,1,0
placement_task,test_task54,Put all bananas in the microwave,none,0,,,,,0,0,,,
placement_task,test_task55,Put all cupcakes in the microwave,semantic,0,,example_task29,Put all cupcakes in the fridge,0.8067172765731812,17,623,1,1,0
placement_task,test_task55,Put all cupcakes in the microwave,random,0,11370429981910384439,example_task34,Put all plums on the coffeetable,0.3516324460506439,8,310,0,0,0
placement_task,test_task55,Put all cupcakes in the microwave,random,1,18216044623014146354,example_task18,Put all apples in the fridge,0.38788795471191406,53,1794,0,1,0
placement_task,test_task55,Put all cupcakes in the microwave,random,2,14794457754851205502,example_task46,Put all milks on the kitchentable,0.48113998770713806,8,321,0,0,0
placement_task,test_task55,Put all cupcakes in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.38788795471191406,53,1794,0,1,0
placement_task,test_task55,Put all cupcakes in the microwave,none,0,,,,,0,0,,,
placement_task,test_task56,Put all cupcakes in the microwave,semantic,0,,example_task29,Put all cupcakes in the fridge,0.8067172765731812,17,623,1,1,0
placement_task,test_task56,Put all cupcakes in the microwave,random,0,598236446774757445,example_task30,Put all peaches on the oventray,0.47202637791633606,12,434,0,0,0
placement_task,test_task56,Put all cupcakes in the microwave,random,1,4658235976392439165,example_task2,Put all bananas on the kitchentable,0.4324660897254944,12,489,0,0,0
placement_task,test_task56,Put all cupcakes in the microwave,random,2,2660597154556817678,example_task20,Put all apples in the microwave,0.6199110746383667,53,1878,0,1,1
placement_task,test_task56,Put all cupcakes in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.38788795471191406,53,1794,0,1,0
placement_task,test_task56,Put all cupcakes in the microwave,none,0,,,,,0,0,,,
placement_task,test_task57,Put all peaches on the kitchentable,semantic,0,,example_task31,Put all peaches on the coffeetable,0.8913750648498535,12,455,1,1,0
