task_type,prompt,model,task_id,task_name,without_outcome,with_outcome,success_delta,without_length,with_length
placement_task,multi-prompts,gpt-4o-mini,test_task56,Put all cupcakes in the microwave,Erroneous Terminate,Execution Failure,0,9,5
placement_task,multi-prompts,gpt-4o-mini,test_task57,Put all peaches on the kitchentable,Erroneous Terminate,Erroneous Terminate,0,4,4
placement_task,multi-prompts,gpt-4o-mini,test_task58,Put all crackers on the kitchentable,Erroneous Terminate,Reaching Maximum Attempts,0,7,16
placement_task,multi-prompts,gpt-4o-mini,test_task59,Put all cupcakes on the coffeetable,Success,Success,0,3,3
placement_task,multi-prompts,gpt-4o-mini,test_task60,Put all peaches in the fridge,Erroneous Terminate,Erroneous Terminate,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task61,Put all peaches in the fridge,Erroneous Terminate,Erroneous Terminate,0,8,9
placement_task,multi-prompts,gpt-4o-mini,test_task62,Put all peaches in the microwave,Erroneous Terminate,Erroneous Terminate,0,4,12
placement_task,multi-prompts,gpt-4o-mini,test_task63,Put all peaches in the microwave,Erroneous Terminate,Erroneous Terminate,0,8,9
placement_task,multi-prompts,gpt-4o-mini,test_task64,Put all plums in the fridge,Erroneous Terminate,Erroneous Terminate,0,4,4
placement_task,multi-prompts,gpt-4o-mini,test_task65,Put all plums in the fridge,Success,Erroneous Terminate,-1,7,5
placement_task,multi-prompts,gpt-4o-mini,test_task66,Put all plums in the microwave,Erroneous Terminate,Erroneous Terminate,0,5,5
placement_task,multi-prompts,gpt-4o-mini,test_task67,Put all plums in the microwave,Success,Success,0,8,9
placement_task,multi-prompts,gpt-4o-mini,test_task68,Put all plums in the fryingpan,Execution Failure,Erroneous Terminate,0,4,4
placement_task,multi-prompts,gpt-4o-mini,test_task69,Put all crackers in the fridge,Erroneous Terminate,Erroneous Terminate,0,4,4
placement_task,multi-prompts,gpt-4o-mini,test_task70,Put all crackers in the fridge,Erroneous Terminate,Erroneous Terminate,0,4,4
placement_task,multi-prompts,gpt-4o-mini,test_task71,Put all crackers in the microwave,Erroneous Terminate,Erroneous Terminate,0,4,4
placement_task,multi-prompts,gpt-4o-mini,test_task72,Put all crackers in the microwave,Erroneous Terminate,Success,1,4,9
placement_task,multi-prompts,gpt-4o-mini,test_task73,Put all cupcakes in the microwave,Success,Success,0,8,7
placement_task,multi-prompts,gpt-4o-mini,test_task74,Put all cupcakes in the microwave,Erroneous Terminate,Erroneous Terminate,0,5,5
placement_task,multi-prompts,gpt-4o-mini,test_task75,Put all cupcakes on the desk,Execution Failure,Execution Failure,0,1,1
placement_task,multi-prompts,gpt-4o-mini,test_task76,Put all bananas on the desk,Erroneous Terminate,Erroneous Terminate,0,4,3
placement_task,multi-prompts,gpt-4o-mini,test_task77,Put all cupcakes in the microwave,Erroneous Terminate,Erroneous Terminate,0,6,6
placement_task,multi-prompts,gpt-4o-mini,test_task78,Put all cupcakes in the microwave,Erroneous Terminate,Success,1,10,10
placement_task,multi-prompts,gpt-4o-mini,test_task79,Put all bananas in the fridge,Success,Success,0,7,7
placement_task,multi-prompts,gpt-4o-mini,test_task80,Put all bananas in the fridge,Success,Success,0,6,8
placement_task,multi-prompts,gpt-4o-mini,test_task81,Put all bananas in the microwave,Erroneous Terminate,Erroneous Terminate,0,4,3
placement_task,multi-prompts,gpt-4o-mini,test_task82,Put all bananas in the microwave,Success,Erroneous Terminate,-1,7,7
placement_task,multi-prompts,gpt-4o-mini,test_task83,Put all milks on the kitchencounter,Reaching Maximum Attempts,Reaching Maximum Attempts,0,0,0
placement_task,multi-prompts,gpt-4o-mini,test_task84,Put all milks on the cuttingboard,Success,Success,0,8,7
placement_task,multi-prompts,gpt-4o-mini,test_task85,Put all milks on the desk,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task86,Put all milks in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task87,Put all milks in the microwave,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o-mini,test_task88,Put all creamybuns on the kitchentable,Erroneous Terminate,Success,1,5,7
placement_task,multi-prompts,gpt-4o-mini,test_task89,Put all chips on the kitchentable,Success,Success,0,7,7
placement_task,multi-prompts,gpt-4o-mini,test_task90,Put all alcohols on the kitchentable,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task91,Put all peaches on the kitchentable,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task92,Put all creamybuns in the microwave,Execution Failure,Execution Failure,0,1,0
placement_task,multi-prompts,gpt-4o-mini,test_task93,Put all creamybuns in the microwave,Execution Failure,Erroneous Terminate,0,1,5
placement_task,multi-prompts,gpt-4o-mini,test_task94,Put all chips in the microwave,Erroneous Terminate,Erroneous Terminate,0,6,6
placement_task,multi-prompts,gpt-4o-mini,test_task95,Put all chips in the microwave,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o-mini,test_task96,Put all alcohols in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task97,Put all alcohols in the microwave,Erroneous Terminate,Erroneous Terminate,0,6,5
placement_task,multi-prompts,gpt-4o-mini,test_task98,Put all peaches in the microwave,Erroneous Terminate,Erroneous Terminate,0,3,3
placement_task,multi-prompts,gpt-4o-mini,test_task99,Put all peaches in the microwave,Success,Erroneous Terminate,-1,8,5
placement_task,multi-prompts,gpt-4o-mini,test_task100,Put all plums in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o-mini,test_task101,Put all plums in the microwave,Success,Success,0,8,9
placement_task,multi-prompts,gpt-4o-mini,test_task102,Put all cupcakes in the microwave,Erroneous Terminate,Erroneous Terminate,0,3,3
placement_task,multi-prompts,gpt-4o-mini,test_task103,Put all cupcakes in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task1,Put all cupcakes on the kitchencounter,Execution Failure,Execution Failure,0,4,4
placement_task,multi-prompts,gpt-4o,test_task2,Put all bananas on the kitchencounter,Execution Failure,Success,1,5,17
placement_task,multi-prompts,gpt-4o,test_task3,Put all bellpeppers on the kitchentable,Reaching Maximum Attempts,Erroneous Terminate,0,48,41
placement_task,multi-prompts,gpt-4o,test_task4,Put all bellpeppers on the kitchencounter,Reaching Maximum Attempts,Reaching Maximum Attempts,0,0,0
placement_task,multi-prompts,gpt-4o,test_task5,Put all chips on the kitchentable,Success,Success,0,5,5
placement_task,multi-prompts,gpt-4o,test_task6,Put all apples on the kitchencounter,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task7,Put all peaches on the kitchentable,Success,Success,0,8,12
placement_task,multi-prompts,gpt-4o,test_task8,Put all peaches on the kitchencounter,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task9,Put all plums on the kitchencounter,Success,Execution Failure,-1,8,3
placement_task,multi-prompts,gpt-4o,test_task10,Put all cupcakes in the microwave,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o,test_task11,Put all cupcakes in the microwave,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o,test_task12,Put all bananas in the fridge,Success,Success,0,10,10
placement_task,multi-prompts,gpt-4o,test_task13,Put all bananas in the fridge,Success,Success,0,13,13
placement_task,multi-prompts,gpt-4o,test_task14,Put all bananas in the microwave,Success,Success,0,12,12
placement_task,multi-prompts,gpt-4o,test_task15,Put all bananas in the microwave,Success,Success,0,12,12
placement_task,multi-prompts,gpt-4o,test_task16,Put all bellpeppers in the fridge,Success,Success,0,13,13
placement_task,multi-prompts,gpt-4o,test_task17,Put all bellpeppers in the fridge,Success,Success,0,17,15
placement_task,multi-prompts,gpt-4o,test_task18,Put all peaches in the fridge,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task19,Put all peaches in the fridge,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o,test_task20,Put all peaches in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task21,Put all peaches in the microwave,Success,Success,0,11,9
placement_task,multi-prompts,gpt-4o,test_task22,Put all plums in the fridge,Success,Success,0,7,8
placement_task,multi-prompts,gpt-4o,test_task23,Put all plums in the fridge,Success,Success,0,9,10
placement_task,multi-prompts,gpt-4o,test_task24,Put all plums in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task25,Put all plums in the microwave,Success,Success,0,11,9
placement_task,multi-prompts,gpt-4o,test_task26,Put all peaches on the kitchentable,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task27,Put all creamybuns on the kitchentable,Success,Success,0,7,8
placement_task,multi-prompts,gpt-4o,test_task28,Put all chips on the kitchentable,Success,Success,0,6,9
placement_task,multi-prompts,gpt-4o,test_task29,Put all peaches in the fridge,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task30,Put all peaches in the fridge,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o,test_task31,Put all peaches in the microwave,Success,Success,0,11,11
placement_task,multi-prompts,gpt-4o,test_task32,Put all peaches in the microwave,Success,Success,0,11,11
placement_task,multi-prompts,gpt-4o,test_task33,Put all plums in the fridge,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task34,Put all plums in the fridge,Success,Success,0,9,9
placement_task,multi-prompts,gpt-4o,test_task35,Put all plums in the microwave,Erroneous Terminate,Success,1,4,8
placement_task,multi-prompts,gpt-4o,test_task36,Put all plums in the microwave,Erroneous Terminate,Success,1,5,9
placement_task,multi-prompts,gpt-4o,test_task37,Put all creamybuns in the fridge,Success,Success,0,7,7
placement_task,multi-prompts,gpt-4o,test_task38,Put all creamybuns in the fridge,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task39,Put all creamybuns in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task40,Put all creamybuns in the microwave,Execution Failure,Success,1,2,10
placement_task,multi-prompts,gpt-4o,test_task41,Put all chips in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task42,Put all chips in the microwave,Success,Execution Failure,-1,8,4
placement_task,multi-prompts,gpt-4o,test_task43,Put all milks on the coffeetable,Execution Failure,Execution Failure,0,2,2
placement_task,multi-prompts,gpt-4o,test_task44,Put all bananas on the oventray,Execution Failure,Execution Failure,0,2,1
placement_task,multi-prompts,gpt-4o,test_task45,Put all bananas on the coffeetable,Execution Failure,Execution Failure,0,1,1
placement_task,multi-prompts,gpt-4o,test_task46,Put all cupcakes on the coffeetable,Erroneous Terminate,Erroneous Terminate,0,7,3
placement_task,multi-prompts,gpt-4o,test_task47,Put all juices in the fridge,Success,Success,0,6,8
placement_task,multi-prompts,gpt-4o,test_task48,Put all juices in the fridge,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task49,Put all milks in the microwave,Success,Success,0,7,7
placement_task,multi-prompts,gpt-4o,test_task50,Put all milks in the microwave,Execution Failure,Execution Failure,0,0,0
placement_task,multi-prompts,gpt-4o,test_task51,Put all bananas in the fridge,Success,Success,0,6,6
placement_task,multi-prompts,gpt-4o,test_task52,Put all bananas in the fridge,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task53,Put all bananas in the microwave,Success,Success,0,6,6
placement_task,multi-prompts,gpt-4o,test_task54,Put all bananas in the microwave,Success,Success,0,8,9
placement_task,multi-prompts,gpt-4o,test_task55,Put all cupcakes in the microwave,Success,Success,0,16,16
placement_task,multi-prompts,gpt-4o,test_task56,Put all cupcakes in the microwave,Success,Success,0,16,18
placement_task,multi-prompts,gpt-4o,test_task57,Put all peaches on the kitchentable,Success,Success,0,9,10
placement_task,multi-prompts,gpt-4o,test_task58,Put all crackers on the kitchentable,Success,Execution Failure,-1,8,0
placement_task,multi-prompts,gpt-4o,test_task59,Put all cupcakes on the coffeetable,Success,Success,0,4,3
placement_task,multi-prompts,gpt-4o,test_task60,Put all peaches in the fridge,Success,Success,0,9,11
placement_task,multi-prompts,gpt-4o,test_task61,Put all peaches in the fridge,Success,Success,0,11,11
placement_task,multi-prompts,gpt-4o,test_task62,Put all peaches in the microwave,Erroneous Terminate,Erroneous Terminate,0,8,8
placement_task,multi-prompts,gpt-4o,test_task63,Put all peaches in the microwave,Erroneous Terminate,Erroneous Terminate,0,9,9
placement_task,multi-prompts,gpt-4o,test_task64,Put all plums in the fridge,Success,Success,0,6,7
placement_task,multi-prompts,gpt-4o,test_task65,Put all plums in the fridge,Success,Success,0,8,10
placement_task,multi-prompts,gpt-4o,test_task66,Put all plums in the microwave,Success,Success,0,6,8
placement_task,multi-prompts,gpt-4o,test_task67,Put all plums in the microwave,Erroneous Terminate,Erroneous Terminate,0,7,7
placement_task,multi-prompts,gpt-4o,test_task68,Put all plums in the fryingpan,Execution Failure,Execution Failure,0,3,4
placement_task,multi-prompts,gpt-4o,test_task69,Put all crackers in the fridge,Success,Success,0,6,9
placement_task,multi-prompts,gpt-4o,test_task70,Put all crackers in the fridge,Execution Failure,Success,1,0,10
placement_task,multi-prompts,gpt-4o,test_task71,Put all crackers in the microwave,Success,Success,0,6,6
placement_task,multi-prompts,gpt-4o,test_task72,Put all crackers in the microwave,Success,Success,0,7,8
placement_task,multi-prompts,gpt-4o,test_task73,Put all cupcakes in the microwave,Success,Success,0,7,7
placement_task,multi-prompts,gpt-4o,test_task74,Put all cupcakes in the microwave,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task75,Put all cupcakes on the desk,Execution Failure,Execution Failure,0,1,1
placement_task,multi-prompts,gpt-4o,test_task76,Put all bananas on the desk,Execution Failure,Execution Failure,0,2,2
placement_task,multi-prompts,gpt-4o,test_task77,Put all cupcakes in the microwave,Success,Success,0,8,10
placement_task,multi-prompts,gpt-4o,test_task78,Put all cupcakes in the microwave,Success,Success,0,9,13
placement_task,multi-prompts,gpt-4o,test_task79,Put all bananas in the fridge,Success,Success,0,6,6
placement_task,multi-prompts,gpt-4o,test_task80,Put all bananas in the fridge,Success,Success,0,6,6
placement_task,multi-prompts,gpt-4o,test_task81,Put all bananas in the microwave,Success,Success,0,7,11
placement_task,multi-prompts,gpt-4o,test_task82,Put all bananas in the microwave,Success,Success,0,8,7
placement_task,multi-prompts,gpt-4o,test_task83,Put all milks on the kitchencounter,Reaching Maximum Attempts,Reaching Maximum Attempts,0,0,0
placement_task,multi-prompts,gpt-4o,test_task84,Put all milks on the cuttingboard,Success,Success,0,7,10
placement_task,multi-prompts,gpt-4o,test_task85,Put all milks on the desk,Success,Success,0,8,8
placement_task,multi-prompts,gpt-4o,test_task86,Put all milks in the microwave,Success,Success,0,5,5
placement_task,multi-prompts,gpt-4o,test_task87,Put all milks in the microwave,Success,Success,0,9,10
placement_task,multi-prompts,gpt-4o,test_task88,Put all creamybuns on the kitchentable,Success,Success,0,8,8
