task_type,test_task_name,selected_example_name,selected_example_id,cosine,runner_up_name,runner_up_cosine,top2_margin,exact_tie_n,near_tie_1e6_n,example_length,example_scene,example_initial_room,example_initial_states,example_actions,same_object,same_operation,same_destination,historical_selection_verified,task_id,test_scene,test_initial_room,test_initial_states,test_reference_length,test_reference_actions
placement_task,Put all bananas in the microwave,Put all bananas on the kitchentable,example_task2,0.8097575902938843,Put all apples in the microwave,0.7071243524551392,0.10263323783874512,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,False,False,False,test_task54,3,livingroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <bananas> (178) <microwave> (171)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <bananas> (179) <microwave> (171)""]"
placement_task,Put all cupcakes in the microwave,Put all cupcakes in the fridge,example_task29,0.8067172765731812,Put all cupcakes on the kitchentable,0.7639733552932739,0.04274392127990723,1,1,17,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <cupcake> (225) <fridge> (162)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (226) <fridge> (162)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (227) <fridge> (162)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (385) <fridge> (162)""]",True,True,False,False,test_task55,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",16,"[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (225) <microwave> (171)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (226) <microwave> (171)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (227) <microwave> (171)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (385) <microwave> (171)""]"
placement_task,Put all cupcakes in the microwave,Put all cupcakes in the fridge,example_task29,0.8067172765731812,Put all cupcakes on the kitchentable,0.7639733552932739,0.04274392127990723,1,1,17,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <cupcake> (225) <fridge> (162)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (226) <fridge> (162)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (227) <fridge> (162)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (385) <fridge> (162)""]",True,True,False,False,test_task56,3,bathroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",17,"[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <cupcake> (225) <microwave> (171)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (226) <microwave> (171)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (227) <microwave> (171)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (385) <microwave> (171)""]"
placement_task,Put all peaches on the kitchentable,Put all peaches on the coffeetable,example_task31,0.8913750648498535,Put all peaches on the oventray,0.7798365354537964,0.11153852939605713,1,1,12,4,bathroom,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <peach> (51) <coffeetable> (269)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <peach> (52) <coffeetable> (269)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <peach> (65) <coffeetable> (269)""]",True,True,False,False,test_task57,4,livingroom,[],8,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <peach> (51) <kitchentable> (72)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <peach> (52) <kitchentable> (72)""]"
placement_task,Put all crackers on the kitchentable,Put all crackers on the coffeetable,example_task36,0.8729087710380554,Put all milks on the kitchentable,0.6387217044830322,0.2341870665550232,1,1,8,4,bedroom,[],"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (63) <coffeetable> (269)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (66) <coffeetable> (269)""]",True,True,False,False,test_task58,4,bedroom,[],8,"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <crackers> (63) <kitchentable> (72)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <crackers> (66) <kitchentable> (72)""]"
placement_task,Put all cupcakes on the coffeetable,Put all cupcakes on the kitchentable,example_task1,0.9010488986968994,Put all cupcakes in the fridge,0.7292447090148926,0.17180418968200684,1,1,8,1,bedroom,[],"[""[WALK] <cupcake> (195)"", ""[GRAB] <cupcake> (195)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <cupcake> (195) <kitchentable> (231)"", ""[WALK] <cupcake> (196)"", ""[GRAB] <cupcake> (196)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <cupcake> (196) <kitchentable> (231)""]",True,True,False,False,test_task59,4,bedroom,[],4,"[""[WALK] <cupcake> (245)"", ""[GRAB] <cupcake> (245)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <cupcake> (245) <coffeetable> (269)""]"
placement_task,Put all peaches in the fridge,Put all peaches on the oventray,example_task30,0.7355716228485107,Put all peaches on the coffeetable,0.7055116891860962,0.03005993366241455,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task60,4,livingroom,"[{""id"": 103, ""states"": [""OPEN""]}]",12,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (51) <fridge> (103)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (52) <fridge> (103)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (65) <fridge> (103)""]"
placement_task,Put all peaches in the fridge,Put all peaches on the oventray,example_task30,0.7355716228485107,Put all peaches on the coffeetable,0.7055116891860962,0.03005993366241455,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task61,4,livingroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",13,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <fridge> (103)"", ""[OPEN] <fridge> (103)"", ""[PUTIN] <peach> (51) <fridge> (103)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (52) <fridge> (103)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (65) <fridge> (103)""]"
placement_task,Put all peaches in the microwave,Put all peaches on the oventray,example_task30,0.8025043606758118,Put all apples in the microwave,0.7549737691879272,0.04753059148788452,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task62,4,bedroom,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",12,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <peach> (51) <microwave> (109)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <peach> (52) <microwave> (109)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <peach> (65) <microwave> (109)""]"
placement_task,Put all peaches in the microwave,Put all peaches on the oventray,example_task30,0.8025043606758118,Put all apples in the microwave,0.7549737691879272,0.04753059148788452,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task63,4,livingroom,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",13,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <microwave> (109)"", ""[OPEN] <microwave> (109)"", ""[PUTIN] <peach> (51) <microwave> (109)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <peach> (52) <microwave> (109)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <peach> (65) <microwave> (109)""]"
placement_task,Put all plums in the fridge,Put all plums on the kitchentable,example_task4,0.7605376243591309,Put all plums on the coffeetable,0.6626298427581787,0.09790778160095215,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task64,4,kitchen,"[{""id"": 103, ""states"": [""OPEN""]}]",8,"[""[WALK] <plum> (53)"", ""[GRAB] <plum> (53)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <plum> (53) <fridge> (103)"", ""[WALK] <plum> (54)"", ""[GRAB] <plum> (54)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <plum> (54) <fridge> (103)""]"
placement_task,Put all plums in the fridge,Put all plums on the kitchentable,example_task4,0.7605376243591309,Put all plums on the coffeetable,0.6626298427581787,0.09790778160095215,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task65,4,bedroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",9,"[""[WALK] <plum> (53)"", ""[GRAB] <plum> (53)"", ""[WALK] <fridge> (103)"", ""[OPEN] <fridge> (103)"", ""[PUTIN] <plum> (53) <fridge> (103)"", ""[WALK] <plum> (54)"", ""[GRAB] <plum> (54)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <plum> (54) <fridge> (103)""]"
placement_task,Put all plums in the microwave,Put all plums on the kitchentable,example_task4,0.7624219059944153,Put all plums on the oventray,0.758360743522644,0.00406116247177124,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task66,4,bathroom,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <plum> (53)"", ""[GRAB] <plum> (53)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <plum> (53) <microwave> (109)"", ""[WALK] <plum> (54)"", ""[GRAB] <plum> (54)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <plum> (54) <microwave> (109)""]"
placement_task,Put all plums in the microwave,Put all plums on the kitchentable,example_task4,0.7624219059944153,Put all plums on the oventray,0.758360743522644,0.00406116247177124,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task67,4,bathroom,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <plum> (53)"", ""[GRAB] <plum> (53)"", ""[WALK] <microwave> (109)"", ""[OPEN] <microwave> (109)"", ""[PUTIN] <plum> (53) <microwave> (109)"", ""[WALK] <plum> (54)"", ""[GRAB] <plum> (54)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <plum> (54) <microwave> (109)""]"
placement_task,Put all plums in the fryingpan,Put all plums on the kitchentable,example_task4,0.7685154676437378,Put all plums on the oventray,0.7297161817550659,0.038799285888671875,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task68,4,bathroom,[],8,"[""[WALK] <plum> (53)"", ""[GRAB] <plum> (53)"", ""[WALK] <fryingpan> (122)"", ""[PUTIN] <plum> (53) <fryingpan> (122)"", ""[WALK] <plum> (54)"", ""[GRAB] <plum> (54)"", ""[WALK] <fryingpan> (122)"", ""[PUTIN] <plum> (54) <fryingpan> (122)""]"
placement_task,Put all crackers in the fridge,Put all crackers on the coffeetable,example_task36,0.6907979846000671,Put all chips in the fridge,0.6247973442077637,0.06600064039230347,1,1,8,4,bedroom,[],"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (63) <coffeetable> (269)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (66) <coffeetable> (269)""]",True,False,False,False,test_task69,4,bedroom,"[{""id"": 103, ""states"": [""OPEN""]}]",8,"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <crackers> (63) <fridge> (103)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <crackers> (66) <fridge> (103)""]"
placement_task,Put all crackers in the fridge,Put all crackers on the coffeetable,example_task36,0.6907979846000671,Put all chips in the fridge,0.6247973442077637,0.06600064039230347,1,1,8,4,bedroom,[],"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (63) <coffeetable> (269)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (66) <coffeetable> (269)""]",True,False,False,False,test_task70,4,bedroom,"[{""id"": 103, ""states"": [""CLOSED""]}]",9,"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <fridge> (103)"", ""[OPEN] <fridge> (103)"", ""[PUTIN] <crackers> (63) <fridge> (103)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <crackers> (66) <fridge> (103)""]"
placement_task,Put all crackers in the microwave,Put all crackers on the coffeetable,example_task36,0.7075386047363281,Put all bellpeppers in the microwave,0.66508549451828,0.042453110218048096,1,1,8,4,bedroom,[],"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (63) <coffeetable> (269)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (66) <coffeetable> (269)""]",True,False,False,False,test_task71,4,kitchen,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <crackers> (63) <microwave> (109)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <crackers> (66) <microwave> (109)""]"
placement_task,Put all crackers in the microwave,Put all crackers on the coffeetable,example_task36,0.7075386047363281,Put all bellpeppers in the microwave,0.66508549451828,0.042453110218048096,1,1,8,4,bedroom,[],"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (63) <coffeetable> (269)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <crackers> (66) <coffeetable> (269)""]",True,False,False,False,test_task72,4,kitchen,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <microwave> (109)"", ""[OPEN] <microwave> (109)"", ""[PUTIN] <crackers> (63) <microwave> (109)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <crackers> (66) <microwave> (109)""]"
placement_task,Put all cupcakes in the microwave,Put all cupcakes in the fridge,example_task29,0.8067172765731812,Put all cupcakes on the kitchentable,0.7639733552932739,0.04274392127990723,1,1,17,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <cupcake> (225) <fridge> (162)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (226) <fridge> (162)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (227) <fridge> (162)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (385) <fridge> (162)""]",True,True,False,False,test_task73,4,livingroom,"[{""id"": 109, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <cupcake> (245)"", ""[GRAB] <cupcake> (245)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <cupcake> (245) <microwave> (109)"", ""[WALK] <cupcake> (324)"", ""[GRAB] <cupcake> (324)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <cupcake> (324) <microwave> (109)""]"
placement_task,Put all cupcakes in the microwave,Put all cupcakes in the fridge,example_task29,0.8067172765731812,Put all cupcakes on the kitchentable,0.7639733552932739,0.04274392127990723,1,1,17,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <cupcake> (225) <fridge> (162)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (226) <fridge> (162)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (227) <fridge> (162)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <cupcake> (385) <fridge> (162)""]",True,True,False,False,test_task74,4,livingroom,"[{""id"": 109, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <cupcake> (245)"", ""[GRAB] <cupcake> (245)"", ""[WALK] <microwave> (109)"", ""[OPEN] <microwave> (109)"", ""[PUTIN] <cupcake> (245) <microwave> (109)"", ""[WALK] <cupcake> (324)"", ""[GRAB] <cupcake> (324)"", ""[WALK] <microwave> (109)"", ""[PUTIN] <cupcake> (324) <microwave> (109)""]"
placement_task,Put all cupcakes on the desk,Put all cupcakes on the kitchentable,example_task1,0.7782737016677856,Put all cupcakes in the fridge,0.7498782873153687,0.028395414352416992,1,1,8,1,bedroom,[],"[""[WALK] <cupcake> (195)"", ""[GRAB] <cupcake> (195)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <cupcake> (195) <kitchentable> (231)"", ""[WALK] <cupcake> (196)"", ""[GRAB] <cupcake> (196)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <cupcake> (196) <kitchentable> (231)""]",True,True,False,False,test_task75,5,bedroom,[],8,"[""[WALK] <cupcake> (210)"", ""[GRAB] <cupcake> (210)"", ""[WALK] <desk> (29)"", ""[PUT] <cupcake> (210) <desk> (29)"", ""[WALK] <cupcake> (211)"", ""[GRAB] <cupcake> (211)"", ""[WALK] <desk> (29)"", ""[PUT] <cupcake> (211) <desk> (29)""]"
placement_task,Put all bananas on the desk,Put all bananas on the kitchentable,example_task2,0.7828474044799805,Put all apples on the kitchentable,0.5276978015899658,0.25514960289001465,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,True,False,False,test_task76,5,kitchen,[],8,"[""[WALK] <bananas> (203)"", ""[GRAB] <bananas> (203)"", ""[WALK] <desk> (29)"", ""[PUT] <bananas> (203) <desk> (29)"", ""[WALK] <bananas> (204)"", ""[GRAB] <bananas> (204)"", ""[WALK] <desk> (29)"", ""[PUT] <bananas> (204) <desk> (29)""]"
